"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2001",2754.876,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2001",1453.237,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2001",61.722,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2001",5269.996,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2001",1922.062,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Not classified","2001",15.358,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2001",9153.712,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2001",1080.463,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2001",1533.58,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2001",138.159,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2001",15.169,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2001",4244.229,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2001",2096.36,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Not classified","2001",45.754,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2000",21377.575,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2000",2337.124,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2000",4310.25,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2000",1586.692,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2000",80.969,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2000",9157.036,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2000",3841.176,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Not classified","2000",64.328,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2000",12457.797,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2000",1205.394,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2000",2763.03,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2000",1451.584,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2000",69.822,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2000",5080.124,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2000",1869.83,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Not classified","2000",18.014,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2000",8919.778,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2000",1131.73,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2000",1547.22,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2000",135.108,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2000",11.147,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2000",4076.912,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2000",1971.347,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","LFS - Economically Active Population Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Not classified","2000",46.314,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2000",8089.05,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2000",1276.6,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2000",1703.5,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2000",563.05,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2000",80.55,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2000",2180.55,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2000",1983.7,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Not classified","2000",301.1,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2000",5407.75,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2000",998.6,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2000",989.2,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2000",529.55,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2000",69.9,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2000",1526.4,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2000",1083.4,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Not classified","2000",210.7,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2000",2681.3,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2000",278,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2000",714.3,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2000",33.5,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2000",10.65,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2000",654.15,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2000",900.3,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Malaysia","PC - Population and Housing Census","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Not classified","2000",90.4,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2023",46938.519,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2023",10200.344,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2023",3585.147,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2023",4370.272,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2023",376.368,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2023",19974.295,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2023",8432.093,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2023",27643.775,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2023",7489.935,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2023",2107.043,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2023",4263.934,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2023",334.565,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2023",10351.819,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2023",3096.48,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2023",19294.744,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2023",2710.409,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2023",1478.103,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2023",106.339,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2023",41.803,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2023",9622.476,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2023",5335.614,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2022",45837.52,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2022",10467.618,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2022",3616.501,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2022",4459.584,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2022",378.282,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2022",18804.786,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2022",8110.749,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2022",27226.57,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2022",7701.349,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2022",2148.252,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2022",4358.398,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2022",326.553,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2022",9650.06,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2022",3041.958,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2022",18610.949,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2022",2766.269,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2022",1468.249,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2022",101.186,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2022",51.728,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2022",9154.726,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Female","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2022",5068.791,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2021",41060.149,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2021",9988.089,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2021",3251.656,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2021",4159.709,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2021",334.294,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2021",16075.14,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Total","Status in employment (Aggregate): Total","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2021",7251.26,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Total","2021",25191.044,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Agriculture","2021",7555.996,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Manufacturing","2021",1999.769,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Philippines","LFS - Labour Force Survey","Employment by sex, status in employment and economic activity (thousands)","Male","Status in employment (Aggregate): Total","Economic activity (Aggregate): Construction","2021",4077.494,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
